ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,rank,zscore
BP,GO:0042326,negative regulation of phosphorylation,148/4747,436/19395,4.447521941415039e-6,8.081632790299892e-5,5.316863677828878e-5,16009/98496/17472/12577/547253/16362/12575/56398/19645/12389/21838/56705/56458/69903/21803/12579/20358/22436/18472/237782/13669/14114/107746/20185/56428/109689/57912/12402/21898/66505/11816/100037258/16202/52468/11789/11350/76854/232341/11474/208643/69601/106504/260299/16973/110524/17974/108954/238871/11814/15259/16332/11848/226849/15525/108155/16337/233328/58805/15587/13138/71782/20597/101490/17295/105352/16923/22375/16000/16798/17973/108099/19090/28084/97998/230126/14682/11757/80280/15505/18148/19211/12702/16396/12028/20848/11651/246179/17128/11819/18607/230908/50918/235584/319520/13805/16210/216805/232339/24071/18605/11600/19164/66787/66148/100952/18015/19052/108995/192195/12017/18709/56717/244923/208092/11770/64144/23980/14225/64383/19062/77446/20238/19084/20901/12703/208650/23988/19735/16475/21770/18016/18673/14232/66971/20377/12391/19264/11450/12018/12929/21754/66824/217039/15502/64384/11461/75296/18518,148,339,4.616140786454489
BP,GO:0198738,cell-cell signaling by wnt,139/4747,405/19395,4.480935968195002e-6,8.118401636494475e-5,5.341053708220048e-5,68339/14773/14362/20680/13649/672511/12389/72043/67020/235542/56458/103236/24136/107351/11426/56332/20583/21414/77938/15248/20191/12876/107746/65114/494504/72345/54198/11816/271457/12558/16202/244152/11789/11350/56484/232341/54624/64297/59024/69601/20187/16973/71461/58231/20356/16971/14367/353310/268980/68010/14368/67181/21833/20869/12006/22083/233328/56612/13728/21372/666048/18741/70122/93687/56805/17295/16825/75723/59004/214498/16798/53627/103583/18763/235497/14682/269523/67087/13205/329252/22418/13544/74493/19211/18128/20677/109901/218952/84092/16348/66072/21886/360216/81004/12234/18647/19353/19164/13194/66787/21951/70495/433759/72357/17191/70790/621976/26554/67488/18764/19664/269424/13543/12995/606496/26362/23988/24088/104318/56515/14173/93960/20377/13000/381259/76365/76281/11798/228357/11352/14296/432940/11865/29806/12387/14366/13001/14371/665113,139,340,4.272235948540295
BP,GO:0043903,"regulation of symbiosis, encompassing mutualism through parasitism",74/4747,189/19395,5.132400995935407e-6,9.271434057173639e-5,6.099627669193184e-5,16149/12389/58185/12390/20304/20128/23962/268373/100038882/14114/21973/54198/11816/66141/16650/12043/12774/671535/66848/19182/18458/19035/66482/13207/27681/14265/19349/20846/328572/23825/21974/68776/246730/20817/56491/27354/78781/22670/73158/13205/18128/13830/21849/230908/14433/16647/20853/19358/23961/13194/18563/80287/75339/75608/433759/16852/19062/66700/109333/69550/53413/13006/98415/66354/12306/67655/26424/72179/116733/24014/12767/228607/20479/66949,74,341,1.965799536090075
BP,GO:0071396,cellular response to lipid,154/4747,458/19395,5.242089387059957e-6,9.441891995406238e-5,6.211771049609368e-5,17329/55985/98496/17390/16952/18569/14677/93692/14469/22352/13649/21676/22227/17260/100702/77889/18712/18578/20304/98660/12491/14683/21803/20583/15900/238803/11518/18212/56198/16803/18127/20185/54396/16601/20602/77006/12753/11622/93686/52857/21898/60533/15387/12567/16179/107476/268903/11350/76854/19885/19878/72508/54624/69601/71461/238871/13640/353310/67490/19218/11848/19777/20608/18023/12034/21938/108155/18126/13207/22083/19411/14228/19713/70097/19229/26413/21672/104111/22215/14815/21848/17084/67184/19401/20846/328572/22169/214498/21390/16000/16798/26419/235527/20182/108960/13163/74006/13982/17874/18145/17319/15289/94186/11651/12514/235283/22378/11490/19015/12317/11502/23967/218772/13685/14528/16324/20296/11928/433759/19822/67154/66437/13051/192159/18534/66521/22196/70790/20293/56089/67488/12042/66102/224903/56399/26362/17698/11826/66354/18673/626578/18786/20377/13684/54196/17927/11545/235041/66824/11352/108655/15502/11865/51788,154,342,4.585186917040593
BP,GO:0071456,cellular response to hypoxia,42/4747,91/19395,5.286371214872137e-6,9.493891161403021e-5,6.245981027238831e-5,246154/66214/12176/16527/66925/22339/68943/14004/19878/12043/56085/110213/12282/12013/108155/12490/68585/14688/56424/231207/20528/19211/71472/18128/11651/19015/13819/13685/15251/56717/52538/64383/69219/19664/22346/228026/16475/11826/12177/17846/110893/15441,42,343,4.190697662997757
BP,GO:0000375,"RNA splicing, via transesterification reactions",93/4747,251/19395,5.475245067925244e-6,9.747835149832227e-5,6.413049440679098e-5,11758/56758/77411/20630/93686/19205/15387/20658/68479/101943/20643/22258/56215/20637/664883/67684/50783/13548/13207/12696/14007/14265/231769/67039/230753/217207/214572/69878/67487/66125/20817/78372/108014/54614/83486/74255/53379/66177/209416/233073/68183/18148/20641/19653/72459/12261/231386/53817/81898/15388/20639/328110/192170/320632/67480/68011/66877/76522/67225/66094/110809/17149/67197/19652/11834/229700/192159/20462/71713/67996/76938/101214/24010/20901/20382/319322/66354/21841/60365/66978/67836/13046/17927/68592/69562/27366/57905/27374/60321/108121/71514/193116/70052,93,345,4.47213595499958
BP,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",93/4747,251/19395,5.475245067925244e-6,9.747835149832227e-5,6.413049440679098e-5,11758/56758/77411/20630/93686/19205/15387/20658/68479/101943/20643/22258/56215/20637/664883/67684/50783/13548/13207/12696/14007/14265/231769/67039/230753/217207/214572/69878/67487/66125/20817/78372/108014/54614/83486/74255/53379/66177/209416/233073/68183/18148/20641/19653/72459/12261/231386/53817/81898/15388/20639/328110/192170/320632/67480/68011/66877/76522/67225/66094/110809/17149/67197/19652/11834/229700/192159/20462/71713/67996/76938/101214/24010/20901/20382/319322/66354/21841/60365/66978/67836/13046/17927/68592/69562/27366/57905/27374/60321/108121/71514/193116/70052,93,345,4.47213595499958
BP,GO:0000398,"mRNA splicing, via spliceosome",93/4747,251/19395,5.475245067925244e-6,9.747835149832227e-5,6.413049440679098e-5,11758/56758/77411/20630/93686/19205/15387/20658/68479/101943/20643/22258/56215/20637/664883/67684/50783/13548/13207/12696/14007/14265/231769/67039/230753/217207/214572/69878/67487/66125/20817/78372/108014/54614/83486/74255/53379/66177/209416/233073/68183/18148/20641/19653/72459/12261/231386/53817/81898/15388/20639/328110/192170/320632/67480/68011/66877/76522/67225/66094/110809/17149/67197/19652/11834/229700/192159/20462/71713/67996/76938/101214/24010/20901/20382/319322/66354/21841/60365/66978/67836/13046/17927/68592/69562/27366/57905/27374/60321/108121/71514/193116/70052,93,345,4.47213595499958
BP,GO:0006809,nitric oxide biosynthetic process,36/4747,74/19395,5.541797592146967e-6,9.809618726329113e-5,6.453696530479681e-5,13857/12389/51793/12491/11898/11606/18127/11629/53791/21898/11652/14991/19878/16337/18126/12490/13078/19229/16000/20656/381290/13982/58994/15519/11651/15894/20751/19353/26420/13051/56717/69219/18764/24088/16423/74682,36,347.5,2.114803214967485
BP,GO:0042147,"retrograde transport, endosome to Golgi",36/4747,74/19395,5.541797592146967e-6,9.809618726329113e-5,6.453696530479681e-5,320473/57440/70834/209773/65114/56382/72477/211286/213760/19346/216131/69091/19347/19349/320487/270192/67300/18711/30930/58244/67804/68505/107338/67581/11736/78287/108995/22319/68299/104303/73296/11769/217342/56418/231834/242406,36,347.5,2.5017235438103813
BP,GO:0043467,regulation of generation of precursor metabolites and energy,52/4747,121/19395,5.901993924665696e-6,1.0417272944395613e-4,6.853469042365536e-5,12176/103988/70556/12865/12856/20411/20463/68943/20185/56428/11652/11474/16002/11814/11848/16548/12499/12034/108155/16337/58805/66972/19046/16000/108099/17319/52637/15289/269523/69181/66383/71701/103172/20848/11651/68015/216805/105651/18605/102060/19164/66148/18706/15251/56717/19062/67267/12866/11977/18747/18648/19045,52,349,3.015113445777636
BP,GO:0046209,nitric oxide metabolic process,37/4747,77/19395,5.946344713920883e-6,1.0465566696500755e-4,6.885241247697865e-5,13857/12389/51793/12491/11898/11606/18127/11629/53791/21898/11652/14991/19878/16337/18126/12490/13078/19229/16000/20656/381290/13982/58994/15519/11651/15894/20751/19353/26420/13051/56717/18984/69219/18764/24088/16423/74682,37,350,2.28747855498907
BP,GO:0009636,response to toxic substance,115/4747,325/19395,5.996802930472231e-6,1.0524303718435596e-4,6.923884025286577e-5,12955/11758/12460/235674/17390/21853/16952/93692/12583/15446/13857/16649/14863/12176/17750/104158/20304/98660/12491/11898/50500/18391/68943/18127/19156/15439/11622/14933/14859/230676/21898/12048/11350/56484/17025/12043/15452/108954/16002/14590/14297/11448/113868/13078/14381/19229/26413/21672/13107/18596/14102/243725/17295/19401/11883/21974/12928/11852/13804/16000/26419/20656/223255/11522/269823/330260/13163/20655/58994/11757/15505/13849/14680/19211/16819/12028/13076/14187/20266/11502/68015/22590/16210/18591/17748/11863/18477/14528/20318/15251/20529/60599/433759/55949/19766/93898/218914/11977/21743/11677/26362/69367/11826/19053/16439/16542/59041/17189/12018/20852/11444/108655/22785/11435/11461,115,351,3.2357940739050326
BP,GO:0065002,intracellular protein transmembrane transport,29/4747,55/19395,6.021157653060529e-6,1.0537025892855925e-4,6.9322538768789e-5,66525/30056/21855/11652/56273/66212/24067/53333/56322/224824/30055/18633/67067/67184/14828/67713/15510/21856/68818/66148/53600/20167/66169/19302/668173/57743/69276/69923/67952,29,352,0.5183210553488161
BP,GO:0072599,establishment of protein localization to endoplasmic reticulum,22/4747,37/19395,6.097817095470648e-6,1.0640949945637165e-4,7.000624964234978e-5,14276/11426/20191/76976/226407/66212/24067/98732/76219/14828/54128/66661/27058/67437/68818/75608/217337/218544/56495/57743/19325/69276,22,353,2.1
BP,GO:0071560,cellular response to transforming growth factor beta stimulus,77/4747,200/19395,6.934071091151752e-6,1.2066067209461805e-4,7.93820211148803e-5,16948/246154/108075/15446/78558/17260/12389/12390/66650/12683/21803/12579/12166/21808/226352/18127/21813/19303/22284/12825/94093/27528/15258/20678/353310/12562/68010/216190/77794/53618/20869/20340/15587/14815/75788/105352/56424/14828/328572/12168/12928/19272/66313/269275/21825/56213/17128/18607/218952/386655/56330/75901/14118/11502/26401/13805/12843/71785/216805/66695/67903/100952/20296/12633/20901/14083/65960/23988/66354/12394/12391/12929/11545/66513/20289/21417/74117,77,354,2.2728432252424744
BP,GO:1903364,positive regulation of cellular protein catabolic process,55/4747,131/19395,7.516123274955581e-6,1.3042061795415883e-4,8.580303812773608e-5,12389/330863/231672/217410/68545/74244/65114/30945/72345/77006/14629/11816/218215/20620/69601/56085/16971/192193/22218/14265/19229/108089/224727/231600/268291/75788/93687/22225/56424/70797/26419/23806/237500/23807/15519/269523/11983/19211/11651/76892/19358/19164/26420/68098/12520/64383/67267/14083/606496/17698/104318/108705/56812/193670/71999,55,355,3.8098876495822056
BP,GO:0036294,cellular response to decreased oxygen levels,43/4747,95/19395,7.625550654210276e-6,1.31822163591806e-4,8.672510762618817e-5,246154/66214/12176/16527/66925/22339/68943/14004/19878/12043/56085/110213/12282/12013/108155/12490/68585/67579/14688/56424/231207/20528/19211/71472/18128/11651/19015/13819/13685/15251/56717/52538/64383/69219/19664/22346/228026/16475/11826/12177/17846/110893/15441,43,356.5,4.361402763003593
BP,GO:0039528,cytoplasmic pattern recognition receptor signaling pathway in response to virus,15/4747,21/19395,7.639693571797848e-6,1.31822163591806e-4,8.672510762618817e-5,234311/56496/72512/74136/230073/80912/67917/78781/67070/12261/225913/71586/81702/66878/228607,15,356.5,1.5555555555555556
BP,GO:0014911,positive regulation of smooth muscle cell migration,31/4747,61/19395,7.894448895898774e-6,1.3583744468920796e-4,8.93667399271105e-5,20304/11606/18552/16011/19241/68813/11629/50706/271457/22370/72508/108058/12043/16971/18792/13078/18596/29875/12928/16000/50490/17319/11504/18591/71785/17918/14066/14083/11977/16195/76709,31,358,2.8823067684915684
BP,GO:0048145,regulation of fibroblast proliferation,46/4747,104/19395,7.969824153533362e-6,1.3675241444502926e-4,8.996869371383505e-5,16149/110606/12575/13649/18053/21803/11606/14114/12567/69601/671535/218397/12223/231051/18596/20091/214498/16000/20656/19090/13982/268857/27354/17319/22418/18590/14268/13555/12028/54635/68964/18591/71785/18015/60599/67279/328365/67153/19302/218914/11826/20377/12306/19016/338467/13134,46,359,2.511110681729341
BP,GO:0030048,actin filament-based movement,47/4747,107/19395,8.018557930559844e-6,1.3720643570069066e-4,9.026739190834912e-5,57342/20648/245049/67451/12389/18578/77579/98660/109676/319565/20191/223697/226352/12288/16493/11539/216459/108058/20271/215280/11464/238871/16535/22218/19218/60595/17913/71653/22003/19877/11787/16523/30948/238161/20266/56188/17918/399548/11928/17904/22349/109552/242687/12391/16511/319710/17921,47,360,1.8395591592967286
BP,GO:0006458,'de novo' protein folding,21/4747,35/19395,8.134838251352078e-6,1.3881053636656177e-4,9.132272129379065e-5,16149/14998/14999/54673/12499/56354/14828/50527/110920/15510/12461/15505/30933/50497/70604/15528/12017/15526/70356/56709/67035,21,361,2.970442628930023
BP,GO:0046902,regulation of mitochondrial membrane permeability,28/4747,53/19395,8.268739996021619e-6,1.4060950286450842e-4,9.250625188454503e-5,29816/12176/66400/54673/56428/12048/14629/72287/12043/12050/11740/51800/234847/56016/11983/103172/12028/20848/30954/214952/12322/52538/606496/59040/73689/15277/12177/12018,28,362.5,1.75
BP,GO:0030832,regulation of actin filament length,68/4747,172/19395,8.285917133087104e-6,1.4060950286450842e-4,9.250625188454503e-5,29816/104252/20740/268970/107351/20742/20292/13717/11518/50884/12721/19241/73910/63985/22323/19240/56699/17974/20356/11848/218397/13043/213556/17913/14489/19229/243725/67384/22003/68089/16798/17973/104445/56378/30948/15894/50918/26401/27360/19353/22388/11840/50876/544963/14784/320502/22349/18709/56717/70420/21916/56443/12345/277360/12340/17996/20947/24088/101314/78757/207278/110380/76709/66824/11472/23897/13169/74117,68,362.5,1.7944513674954825
BP,GO:0008064,regulation of actin polymerization or depolymerization,67/4747,169/19395,8.624484976709046e-6,1.4595282268276848e-4,9.602159387024243e-5,29816/104252/20740/268970/107351/20742/20292/13717/11518/50884/12721/19241/73910/63985/22323/19240/56699/17974/20356/11848/218397/13043/213556/17913/14489/19229/243725/67384/22003/68089/16798/17973/104445/56378/30948/15894/50918/26401/27360/19353/22388/11840/50876/544963/14784/320502/22349/18709/56717/70420/21916/56443/12345/277360/12340/20947/24088/101314/78757/207278/110380/76709/66824/11472/23897/13169/74117,67,364,1.7689856824823613
BP,GO:0015985,"energy coupled proton transport, down electrochemical gradient",14/4747,19/19395,8.737652421453914e-6,1.4705994239386916e-4,9.674996210122972e-5,228033/66445/11947/12859/27425/11957/67126/66043/11946/71679/11949/66592/11958/28080,14,365.5,-5.300713251592634
BP,GO:0015986,ATP synthesis coupled proton transport,14/4747,19/19395,8.737652421453914e-6,1.4705994239386916e-4,9.674996210122972e-5,228033/66445/11947/12859/27425/11957/67126/66043/11946/71679/11949/66592/11958/28080,14,365.5,-5.300713251592634
BP,GO:0046677,response to antibiotic,88/4747,237/19395,8.762503675673169e-6,1.4707635597315183e-4,9.676076050865251e-5,12955/11647/17390/21853/16952/14677/93692/12583/15446/13857/23871/17260/16649/12176/11754/12265/18391/68943/19156/15439/11622/12402/14933/21898/12048/15387/11350/56484/17025/12043/108954/13640/14590/19218/14297/13078/20512/14381/19229/104111/18596/16451/17295/19401/11883/21974/12928/11852/13804/16000/27973/26419/20656/223255/11522/12925/13163/20655/58994/11757/73158/75219/15505/19211/16819/11502/68015/16210/18591/217127/20318/15251/60599/55949/19766/11677/26362/69367/11826/19053/16439/59041/17189/20852/76709/11444/108655/65019,88,367,3.36009735532888
BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,76/4747,198/19395,9.001912931063676e-6,1.5068419471563112e-4,9.91343386287047e-5,14961/16149/14960/16846/16952/12772/14998/16362/15040/320404/16186/23871/12479/235320/12389/21838/78317/20304/22042/21803/12721/20737/16859/21813/11629/60533/16179/14991/17974/16002/11848/16194/22329/11534/16408/19419/16184/19401/13846/102657/13482/16000/17973/11486/12151/15510/230126/22724/15519/15505/11776/15894/16401/11774/13641/14252/20296/223601/328365/16852/12520/15284/214812/22361/12703/12042/22778/20850/13642/12394/16195/54446/16423/15205/19264/66824,76,368,-0.9958705948858224
BP,GO:2001057,reactive nitrogen species metabolic process,38/4747,81/19395,9.109005220435831e-6,1.5206361018396943e-4,1.0004184880524305e-4,13857/12389/51793/12491/11898/11606/18127/11629/53791/21898/11652/14991/19878/16337/18126/12490/13078/19229/16000/20656/381290/13982/58994/15519/11651/15894/67247/20751/19353/26420/13051/56717/18984/69219/18764/24088/16423/74682,38,369,2.0754980866510833
