target_id,ens_gene,ext_gene,external_transcript_name,fc,lrt_qval,Direction,Category
ENSMUST00000030296.8,ENSMUSG00000028567,Txndc12,Txndc12-001,0.9161017323139594,0.06805015348321328,Unchanged,NA
ENSMUST00000136835.1,ENSMUSG00000039478,Micu3,Micu3-002,1.1837991285991538,0.06807301124521238,Unchanged,NA
ENSMUST00000033866.8,ENSMUSG00000031479,Vps36,Vps36-001,0.9627528956475664,0.06807301124521238,Unchanged,NA
ENSMUST00000032597.11,ENSMUSG00000030432,Rpl28,Rpl28-001,0.8307658294320243,0.06810504851109174,Unchanged,NA
ENSMUST00000112289.8,ENSMUSG00000031370,Zrsr2,Zrsr2-001,0.8666098027252768,0.06811270597386215,Unchanged,NA
ENSMUST00000027297.10,ENSMUSG00000026123,Plekhb2,Plekhb2-001,1.0532326611916658,0.06813080279675279,Unchanged,NA
ENSMUST00000108969.2,ENSMUSG00000078872,Gm14401,Gm14401-004,1.888769895846554,0.06813112937650552,Unchanged,NA
ENSMUST00000029815.7,ENSMUSG00000028165,Cisd2,Cisd2-001,0.9746370694143763,0.06814057430053773,Unchanged,NA
ENSMUST00000029024.9,ENSMUSG00000027519,Rab22a,Rab22a-001,0.9841820583254864,0.06814403445872462,Unchanged,NA
ENSMUST00000111330.2,ENSMUSG00000027247,Arhgap1,Arhgap1-201,2.691548225183355,0.06817034252886366,Unchanged,NA
ENSMUST00000203857.1,ENSMUSG00000029687,Ezh2,Ezh2-013,0.6521186630413741,0.06818652555871375,Unchanged,NA
ENSMUST00000033163.7,ENSMUSG00000030876,Mettl9,Mettl9-201,1.010230499857861,0.06823815605702722,Unchanged,NA
ENSMUST00000018002.12,ENSMUSG00000017858,Ift52,Ift52-001,1.0107106651471995,0.06823815605702722,Unchanged,NA
ENSMUST00000123909.1,ENSMUSG00000042208,0610010F05Rik,0610010F05Rik-006,2.394923394616436,0.06823815605702722,Unchanged,NA
ENSMUST00000046470.15,ENSMUSG00000039345,Mettl22,Mettl22-001,0.8435580720489427,0.06825490177160033,Unchanged,NA
ENSMUST00000110322.8,ENSMUSG00000038206,Fbxo8,Fbxo8-002,1.136391370574075,0.0682802229666865,Unchanged,NA
ENSMUST00000108872.8,ENSMUSG00000020261,Slc36a1,Slc36a1-001,1.0764689599181192,0.0682802229666865,Unchanged,NA
ENSMUST00000030765.6,ENSMUSG00000028927,Padi2,Padi2-001,0.4550010255328041,0.0682802229666865,Unchanged,NA
ENSMUST00000103205.10,ENSMUSG00000027395,Polr1b,Polr1b-001,1.0677298961443122,0.06828737317775485,Unchanged,NA
ENSMUST00000014546.14,ENSMUSG00000014402,Tsg101,Tsg101-001,1.0034153060207172,0.06828737317775485,Unchanged,NA
ENSMUST00000124569.7,ENSMUSG00000029416,Slc15a4,Slc15a4-003,0.3752004746661908,0.06835269019178383,Unchanged,NA
ENSMUST00000099412.2,ENSMUSG00000074826,Gm10767,Gm10767-002,1.2706356822151943,0.0684414660714913,Unchanged,NA
ENSMUST00000047242.8,ENSMUSG00000034292,Traf3ip1,Traf3ip1-001,1.4366209977190307,0.0684414660714913,Unchanged,NA
ENSMUST00000101560.3,ENSMUSG00000073176,Zfp449,Zfp449-001,1.2400938225456768,0.0684414660714913,Unchanged,NA
ENSMUST00000029567.8,ENSMUSG00000027955,Fam198b,Fam198b-201,0.49225221085689963,0.0684414660714913,Unchanged,NA
ENSMUST00000003964.16,ENSMUSG00000003865,Gys1,Gys1-001,1.0211172153101895,0.0684414660714913,Unchanged,NA
ENSMUST00000103084.3,ENSMUSG00000017667,Zfp334,Zfp334-001,0.8089648534954723,0.06848601102008608,Unchanged,NA
ENSMUST00000028250.8,ENSMUSG00000026887,Mrrf,Mrrf-001,1.0648411472485706,0.06850311581058866,Unchanged,NA
ENSMUST00000146229.1,ENSMUSG00000030330,Ing4,Ing4-008,0.5600794126014688,0.06852153480928061,Unchanged,NA
ENSMUST00000004949.7,ENSMUSG00000027164,Traf6,Traf6-001,1.041178077453081,0.06852894653481484,Unchanged,NA
ENSMUST00000111108.9,ENSMUSG00000010609,Psen2,Psen2-001,1.2510869964030384,0.06852894653481484,Unchanged,NA
ENSMUST00000112886.8,ENSMUSG00000037784,Dzip1l,Dzip1l-003,0.39530791371471563,0.06855567124664137,Unchanged,NA
ENSMUST00000117242.7,ENSMUSG00000034109,Golim4,Golim4-002,1.3146069633601354,0.06855567124664137,Unchanged,NA
ENSMUST00000020107.7,ENSMUSG00000019943,Atp2b1,Atp2b1-201,0.9228720657321954,0.06856678984795317,Unchanged,NA
ENSMUST00000110551.3,ENSMUSG00000027227,Sord,Sord-001,1.1030435671515977,0.06858165791933446,Unchanged,NA
ENSMUST00000022550.7,ENSMUSG00000021978,Extl3,Extl3-201,1.1601210888238154,0.06860385303876469,Unchanged,NA
ENSMUST00000035129.13,ENSMUSG00000032537,Ephb1,Ephb1-001,0.526851175876264,0.06872084012196202,Unchanged,NA
ENSMUST00000047363.13,ENSMUSG00000037851,Iars,Iars-201,1.2073760779217813,0.06875058069741231,Unchanged,NA
ENSMUST00000138233.1,ENSMUSG00000026798,Coq4,Coq4-002,0.5349163749933917,0.06884388085642507,Unchanged,NA
ENSMUST00000182625.1,ENSMUSG00000051817,Sox12,Sox12-002,0.45728820579304963,0.0688779703379423,Unchanged,NA
ENSMUST00000080167.10,ENSMUSG00000061815,Rufy4,Rufy4-001,1.3049119065590586,0.06889299145947515,Unchanged,NA
ENSMUST00000125849.7,ENSMUSG00000027245,Hypk,Hypk-002,0.7068818934682778,0.06892318373114519,Unchanged,NA
ENSMUST00000050714.6,ENSMUSG00000046070,Igfals,Igfals-201,0.6764466035652653,0.06894011667341417,Unchanged,NA
ENSMUST00000049064.3,ENSMUSG00000036894,Rap2b,Rap2b-001,0.9527409246128352,0.06894011667341417,Unchanged,NA
ENSMUST00000159140.1,ENSMUSG00000032280,Tle3,Tle3-012,1.436227918298697,0.06894011667341417,Unchanged,NA
ENSMUST00000020513.9,ENSMUSG00000020273,Papolg,Papolg-001,1.1396050490271457,0.06894011667341417,Unchanged,NA
ENSMUST00000114763.2,ENSMUSG00000022816,Fstl1,Fstl1-001,0.8049031414443761,0.06894011667341417,Unchanged,NA
ENSMUST00000058245.4,ENSMUSG00000040242,Fgfr1op2,Fgfr1op2-004,1.7755904031452874,0.06894150919344927,Unchanged,NA
ENSMUST00000113658.7,ENSMUSG00000029992,Gfpt1,Gfpt1-001,1.1482322488519676,0.06894150919344927,Unchanged,NA
ENSMUST00000019937.4,ENSMUSG00000019802,Sec63,Sec63-001,1.0214102207956446,0.06894186938929371,Unchanged,NA
ENSMUST00000030669.7,ENSMUSG00000028854,Slc9a1,Slc9a1-001,1.1004079249020804,0.06899957909052687,Unchanged,NA
ENSMUST00000099502.8,ENSMUSG00000022914,Brwd1,Brwd1-201,1.0621858264003332,0.06901127293092746,Unchanged,NA
ENSMUST00000068877.6,ENSMUSG00000055546,Timd4,Timd4-001,2.349621782706632,0.06901127293092746,Unchanged,NA
ENSMUST00000041606.13,ENSMUSG00000040536,Necab1,Necab1-001,0.7955896985425353,0.0690283095672454,Unchanged,NA
ENSMUST00000039818.9,ENSMUSG00000028737,Aldh4a1,Aldh4a1-001,0.8959792277008543,0.06904354913646983,Unchanged,NA
ENSMUST00000029780.11,ENSMUSG00000028134,Ptbp2,Ptbp2-201,0.8789255113251676,0.06905408326451438,Unchanged,NA
ENSMUST00000200119.2,ENSMUSG00000029592,Usp30,Usp30-004,1.8789606108779602,0.06907232194213969,Unchanged,NA
ENSMUST00000073554.3,ENSMUSG00000062329,Cytl1,Cytl1-001,1.6570600016384947,0.06907232194213969,Unchanged,NA
ENSMUST00000133184.7,ENSMUSG00000029071,Dvl1,Dvl1-005,0.48261513123722205,0.06911201751007204,Unchanged,NA
ENSMUST00000145047.1,ENSMUSG00000025141,Myadml2,Myadml2-002,0.3400087250034779,0.06912569664935056,Unchanged,NA
ENSMUST00000066496.9,ENSMUSG00000053838,Nudcd3,Nudcd3-004,1.2523867470504761,0.06912937828197038,Unchanged,NA
ENSMUST00000035045.14,ENSMUSG00000032470,Mras,Mras-001,0.846647179290019,0.06915662202509273,Unchanged,NA
ENSMUST00000099295.5,ENSMUSG00000021671,Poc5,Poc5-201,1.0932514579800319,0.06919609037941576,Unchanged,NA
ENSMUST00000148271.7,ENSMUSG00000044991,1110034G24Rik,1110034G24Rik-003,1.5005910034663386,0.06919609037941576,Unchanged,NA
ENSMUST00000057679.9,ENSMUSG00000046491,C1qtnf2,C1qtnf2-002,0.33573711883148605,0.06920201827533375,Unchanged,NA
ENSMUST00000078559.4,ENSMUSG00000030147,Clec4b1,Clec4b1-002,0.36812183661075615,0.06922975945852608,Unchanged,NA
ENSMUST00000111802.3,ENSMUSG00000029616,Erp29,Erp29-004,1.116989633197757,0.06923309237478653,Unchanged,NA
ENSMUST00000205338.1,ENSMUSG00000056383,AI987944,AI987944-004,1.8718320585766512,0.06925783980252576,Unchanged,NA
ENSMUST00000014321.4,ENSMUSG00000014177,Tvp23b,Tvp23b-001,0.9335057052997662,0.06925783980252576,Unchanged,NA
ENSMUST00000031445.4,ENSMUSG00000029482,Aacs,Aacs-001,1.218889935018713,0.06925783980252576,Unchanged,NA
ENSMUST00000069530.12,ENSMUSG00000022471,Xrcc6,Xrcc6-001,0.808218507264188,0.06934953913236681,Unchanged,NA
ENSMUST00000047275.7,ENSMUSG00000040605,Bace2,Bace2-201,0.6224599299995388,0.06934953913236681,Unchanged,NA
ENSMUST00000008907.13,ENSMUSG00000008763,Man1a2,Man1a2-001,1.0813807272238878,0.06934953913236681,Unchanged,NA
ENSMUST00000027478.6,ENSMUSG00000026260,Ndufa10,Ndufa10-001,1.185887818336946,0.06935164350487691,Unchanged,NA
ENSMUST00000177155.7,ENSMUSG00000046138,9930021J03Rik,9930021J03Rik-002,1.7559998380257331,0.06935164350487691,Unchanged,NA
ENSMUST00000148123.1,ENSMUSG00000024979,Tectb,Tectb-002,0.4812103622797423,0.0694213117403747,Unchanged,NA
ENSMUST00000032461.11,ENSMUSG00000030316,Tamm41,Tamm41-001,0.8258866558634784,0.06945674343064041,Unchanged,NA
ENSMUST00000034405.10,ENSMUSG00000031928,Mre11a,Mre11a-001,1.8930451742461956,0.06950168323388396,Unchanged,NA
ENSMUST00000001456.10,ENSMUSG00000001420,Tmem79,Tmem79-001,1.3285124965383548,0.06950168323388396,Unchanged,NA
ENSMUST00000019726.6,ENSMUSG00000024197,Plin3,Plin3-201,1.0807020714177569,0.0695224543081904,Unchanged,NA
ENSMUST00000156453.9,ENSMUSG00000062563,Cys1,Cys1-003,0.506817661896368,0.06953259563667355,Unchanged,NA
ENSMUST00000049032.12,ENSMUSG00000038705,Gmeb2,Gmeb2-001,0.9162990738266679,0.06954149842861246,Unchanged,NA
ENSMUST00000053959.6,ENSMUSG00000035161,Ints6,Ints6-201,1.1601373111341609,0.06954149842861246,Unchanged,NA
ENSMUST00000095725.10,ENSMUSG00000038240,Pdss2,Pdss2-001,1.0015648517385658,0.06966023211219324,Unchanged,NA
ENSMUST00000060223.2,ENSMUSG00000049090,Zadh2,Zadh2-201,1.0494366017312615,0.06972238662767706,Unchanged,NA
ENSMUST00000059045.7,ENSMUSG00000034259,Exosc4,Exosc4-001,0.8147763974802867,0.06972238662767706,Unchanged,NA
ENSMUST00000147196.2,ENSMUSG00000019797,1700021F05Rik,1700021F05Rik-001,0.8632803190775368,0.06972333414435465,Unchanged,NA
ENSMUST00000029385.8,ENSMUSG00000027808,Serp1,Serp1-001,1.0585817851650754,0.06975096758067494,Unchanged,NA
ENSMUST00000124925.7,ENSMUSG00000039307,Hexdc,Hexdc-003,0.936921212675919,0.06975579829307126,Unchanged,NA
ENSMUST00000002808.6,ENSMUSG00000002731,Prkra,Prkra-001,0.9287316352332767,0.0697608520134748,Unchanged,NA
ENSMUST00000132675.1,ENSMUSG00000051977,Prdm9,Prdm9-004,1.8362140603129868,0.0697608520134748,Unchanged,NA
ENSMUST00000176896.7,ENSMUSG00000032336,Nptn,Nptn-010,1.5464901792559158,0.0697743524639839,Unchanged,NA
ENSMUST00000034920.10,ENSMUSG00000058444,Map2k5,Map2k5-201,1.0100814398229225,0.06980986468074486,Unchanged,NA
ENSMUST00000025476.2,ENSMUSG00000024583,Txnl1,Txnl1-201,1.0934065878983408,0.06981742388134249,Unchanged,NA
ENSMUST00000058790.11,ENSMUSG00000048058,Ldlrad3,Ldlrad3-001,2.035780026651346,0.06981742388134249,Unchanged,NA
ENSMUST00000205465.1,ENSMUSG00000108763,RP23-198F11.3,RP23-198F11.3-001,1.5814249694563305,0.06985576946311725,Unchanged,NA
ENSMUST00000071926.4,ENSMUSG00000063200,Nol7,Nol7-201,0.8422039358133344,0.06987636807495716,Unchanged,NA
ENSMUST00000020947.6,ENSMUSG00000020621,Rdh14,Rdh14-201,0.9223066505801905,0.06989712161995214,Unchanged,NA
ENSMUST00000001147.4,ENSMUSG00000001119,Col6a1,Col6a1-001,0.8080659737077506,0.06991219408489624,Unchanged,NA
ENSMUST00000054952.3,ENSMUSG00000047260,Emc6,Emc6-001,0.8757587381534514,0.06995937114970044,Unchanged,NA
ENSMUST00000205568.1,ENSMUSG00000030678,Maz,Maz-003,0.8142677360050322,0.06995937114970044,Unchanged,NA
ENSMUST00000015160.5,ENSMUSG00000015016,Acsf3,Acsf3-201,1.4981545379904428,0.06995937114970044,Unchanged,NA
ENSMUST00000023225.7,ENSMUSG00000022564,Grina,Grina-201,1.0060414133204467,0.06995937114970044,Unchanged,NA
ENSMUST00000130404.1,ENSMUSG00000022965,Ifngr2,Ifngr2-002,0.2996598599428853,0.06996118490670926,Unchanged,NA
ENSMUST00000065698.6,ENSMUSG00000053334,Ficd,Ficd-001,1.1097631618815516,0.06997439243823712,Unchanged,NA
ENSMUST00000189799.6,ENSMUSG00000033554,Dph5,Dph5-004,0.8024232389749452,0.0699901615480597,Unchanged,NA
ENSMUST00000176799.7,ENSMUSG00000090266,Mettl23,Mettl23-007,0.760238213011183,0.0699901615480597,Unchanged,NA
ENSMUST00000139083.1,ENSMUSG00000069049,Eif2s3y,Eif2s3y-007,2.51863323454269,0.07003953405367958,Unchanged,NA
ENSMUST00000153510.8,ENSMUSG00000037243,Zfp692,Zfp692-201,0.5433378753312224,0.07003953405367958,Unchanged,NA
ENSMUST00000045743.12,ENSMUSG00000038205,Prkab2,Prkab2-001,0.7442243663143014,0.07005815190790823,Unchanged,NA
ENSMUST00000132193.7,ENSMUSG00000042831,Alkbh6,Alkbh6-002,0.6790272363298588,0.07005815190790823,Unchanged,NA
ENSMUST00000163850.7,ENSMUSG00000091754,Gm3636,Gm3636-001,0.5212402156916844,0.07005904599600087,Unchanged,NA
ENSMUST00000107505.7,ENSMUSG00000068923,Syt11,Syt11-001,2.076159870572054,0.07007239794168672,Unchanged,NA
ENSMUST00000015901.10,ENSMUSG00000015757,Ppil4,Ppil4-001,1.0243577050041988,0.07007309781596574,Unchanged,NA
ENSMUST00000198029.4,ENSMUSG00000029471,Camkk2,Camkk2-006,1.6392741592358642,0.0701049056739195,Unchanged,NA
ENSMUST00000048377.10,ENSMUSG00000040297,Suco,Suco-001,1.1057299593350407,0.0701432785935252,Unchanged,NA
ENSMUST00000034085.7,ENSMUSG00000031660,Brd7,Brd7-001,1.012440353048291,0.07015507887740366,Unchanged,NA
ENSMUST00000056732.3,ENSMUSG00000048222,Mfap1b,Mfap1b-001,1.0446976904537915,0.07015568532217344,Unchanged,NA
ENSMUST00000043616.6,ENSMUSG00000034636,Zyg11b,Zyg11b-001,1.1772964494426357,0.07017140588755184,Unchanged,NA
ENSMUST00000061850.4,ENSMUSG00000037251,Pomk,Pomk-201,0.8677396744833329,0.07017140588755184,Unchanged,NA
ENSMUST00000052120.13,ENSMUSG00000033285,Wdr3,Wdr3-001,1.1133981294010904,0.07017502081569763,Unchanged,NA
ENSMUST00000048718.3,ENSMUSG00000037022,Mmaa,Mmaa-201,1.1468763108259319,0.07021304186015409,Unchanged,NA
ENSMUST00000012314.9,ENSMUSG00000021510,Zfp729a,Zfp729a-001,1.1865145952989913,0.07021456650470956,Unchanged,NA
ENSMUST00000033149.4,ENSMUSG00000030862,Cpxm2,Cpxm2-001,0.6379673332608737,0.07022087246614984,Unchanged,NA
ENSMUST00000043767.8,ENSMUSG00000038398,Upf3a,Upf3a-201,0.9098616687604888,0.0702253314853742,Unchanged,NA
ENSMUST00000113641.2,ENSMUSG00000024926,Kat5,Kat5-201,1.0074686245378641,0.07023318612258565,Unchanged,NA
ENSMUST00000110485.2,ENSMUSG00000022228,Zscan26,Zscan26-001,1.2952699351116228,0.07023318612258565,Unchanged,NA
ENSMUST00000004683.12,ENSMUSG00000004567,Mcoln1,Mcoln1-001,1.1467499149604803,0.07035379702508648,Unchanged,NA
ENSMUST00000108336.7,ENSMUSG00000037640,Zfp60,Zfp60-001,0.9066083698226416,0.07035379702508648,Unchanged,NA
ENSMUST00000016115.5,ENSMUSG00000015971,Actr8,Actr8-201,0.9584047326992007,0.07036862946173342,Unchanged,NA
ENSMUST00000147162.1,ENSMUSG00000003344,Btbd2,Btbd2-002,0.5536755253180468,0.07037462667168382,Unchanged,NA
ENSMUST00000106097.8,ENSMUSG00000070737,Gm12942,Gm12942-002,0.411822931045558,0.07041936672021684,Unchanged,NA
ENSMUST00000167498.1,ENSMUSG00000091549,Gm6548,Gm6548-001,0.8486036479323883,0.07042162450642138,Unchanged,NA
ENSMUST00000029013.9,ENSMUSG00000027509,Rae1,Rae1-001,0.949852135429233,0.07044443856317426,Unchanged,NA
ENSMUST00000093298.11,ENSMUSG00000045671,Spred2,Spred2-201,1.6604897328933272,0.07045779974155612,Unchanged,NA
ENSMUST00000025254.8,ENSMUSG00000024395,Lims2,Lims2-201,0.800417188275795,0.07049185271406852,Unchanged,NA
ENSMUST00000060077.6,ENSMUSG00000022742,Cpox,Cpox-201,1.2362610304170079,0.07053062548014931,Unchanged,NA
ENSMUST00000030914.3,ENSMUSG00000029048,Rer1,Rer1-001,0.9158424239734855,0.07053062548014931,Unchanged,NA
ENSMUST00000036744.7,ENSMUSG00000033760,Rbm4b,Rbm4b-001,0.6594562454888826,0.07059304696962976,Unchanged,NA
ENSMUST00000029730.4,ENSMUSG00000028089,Chd1l,Chd1l-001,0.9028335469192759,0.07064234584027836,Unchanged,NA
ENSMUST00000096639.11,ENSMUSG00000070426,Rnf121,Rnf121-001,0.92525754688917,0.07065298753781238,Unchanged,NA
ENSMUST00000202704.3,ENSMUSG00000029370,Rassf6,Rassf6-006,2.260210077009885,0.07068922130917782,Unchanged,NA
ENSMUST00000021410.9,ENSMUSG00000021022,Ppp2r3c,Ppp2r3c-201,1.0486458039201552,0.07073654148081546,Unchanged,NA
ENSMUST00000102494.7,ENSMUSG00000037958,Ccdc55,Ccdc55-001,1.0052418355478892,0.0707848416991768,Unchanged,NA
ENSMUST00000069180.7,ENSMUSG00000055538,Zcchc24,Zcchc24-001,1.3405567833461811,0.0707848416991768,Unchanged,NA
ENSMUST00000025767.13,ENSMUSG00000024847,Aip,Aip-002,1.0582728434371467,0.0708100799406419,Unchanged,NA
ENSMUST00000180758.7,ENSMUSG00000097319,Aip,Aip-002,1.0582728434371467,0.0708100799406419,Unchanged,NA
ENSMUST00000001162.9,ENSMUSG00000001134,Uxt,Uxt-003,0.7523237141363007,0.07083745484617116,Unchanged,NA
ENSMUST00000028691.6,ENSMUSG00000027255,Arfgap2,Arfgap2-002,0.9368983703461227,0.07083745484617116,Unchanged,NA
ENSMUST00000035812.13,ENSMUSG00000027394,Ttl,Ttl-001,0.9510814846393969,0.07086227122735977,Unchanged,NA
ENSMUST00000113605.9,ENSMUSG00000026209,Dnpep,Dnpep-004,0.9715143564974259,0.07086227122735977,Unchanged,NA
ENSMUST00000115086.12,ENSMUSG00000062762,Ei24,Ei24-001,0.9199449402527303,0.07086227122735977,Unchanged,NA
ENSMUST00000194589.1,ENSMUSG00000066595,Mfsd7b,Mfsd7b-003,0.5993217517544701,0.07086227122735977,Unchanged,NA
ENSMUST00000084527.9,ENSMUSG00000066151,Fkbp15,Fkbp15-003,1.4255651249515606,0.07087747036344891,Unchanged,NA
ENSMUST00000047145.13,ENSMUSG00000040365,Trim41,Trim41-001,1.0656016786936346,0.07087747036344891,Unchanged,NA
ENSMUST00000106736.2,ENSMUSG00000056260,Lrif1,Lrif1-001,0.7416689941129193,0.0709107371762997,Unchanged,NA
ENSMUST00000049344.14,ENSMUSG00000042042,Csgalnact2,Csgalnact2-001,1.1543817259579805,0.07092055060585721,Unchanged,NA
ENSMUST00000020552.6,ENSMUSG00000020308,Tpgs1,Tpgs1-201,0.8571906200475551,0.07094761094765066,Unchanged,NA
ENSMUST00000001059.8,ENSMUSG00000020715,Ern1,Ern1-001,1.1454911394500185,0.07096796370635744,Unchanged,NA
ENSMUST00000032441.13,ENSMUSG00000030301,Ccdc91,Ccdc91-001,1.02625732913857,0.07098646492818896,Unchanged,NA
ENSMUST00000026921.12,ENSMUSG00000025812,Pard3,Pard3-006,2.2402495312784136,0.07100256912180841,Unchanged,NA
ENSMUST00000045228.11,ENSMUSG00000063894,Zkscan8,Zkscan8-001,1.1795663294866843,0.07107595450252598,Unchanged,NA
ENSMUST00000134068.1,ENSMUSG00000019577,Pdk4,Pdk4-002,1.51166299834033,0.07108566300401817,Unchanged,Glycolytic enzymes and regulators
ENSMUST00000144375.1,ENSMUSG00000029622,Arpc1b,Arpc1b-009,0.4978931315368662,0.07109052065901261,Unchanged,NA
ENSMUST00000189935.1,ENSMUSG00000057367,Birc2,Birc2-003,1.6997922911727181,0.07109254763341877,Unchanged,NA
ENSMUST00000165443.3,ENSMUSG00000016619,Nup50,Nup50-201,1.0910981913396176,0.07109674177917967,Unchanged,NA
ENSMUST00000150757.7,ENSMUSG00000027569,Mrgbp,Mrgbp-002,0.7576878634949369,0.0711323166231083,Unchanged,NA
ENSMUST00000068958.7,ENSMUSG00000036533,Cdc42ep3,Cdc42ep3-201,1.1938654387379646,0.07115660142658642,Unchanged,NA
ENSMUST00000114711.7,ENSMUSG00000022793,B4galt4,B4galt4-003,0.2665667397590678,0.07116667563119175,Unchanged,NA
ENSMUST00000163377.9,ENSMUSG00000064030,Pym1,Pym1-202,0.8173736647321977,0.07116667563119175,Unchanged,NA
ENSMUST00000097874.8,ENSMUSG00000028793,Rnf19b,Rnf19b-001,0.8043201227360164,0.0711870101793788,Unchanged,NA
ENSMUST00000138507.7,ENSMUSG00000033434,Gtpbp6,Gtpbp6-011,0.40784070359668684,0.07122139593528369,Unchanged,NA
ENSMUST00000131475.1,ENSMUSG00000002797,Ggct,Ggct-001,1.324558566430117,0.07123357651336167,Unchanged,NA
ENSMUST00000047860.8,ENSMUSG00000036285,Noa1,Noa1-001,1.056290067087246,0.07124605207478696,Unchanged,NA
ENSMUST00000101405.9,ENSMUSG00000029821,Dfna5,Dfna5-002,0.7310113229553357,0.0712567429517865,Unchanged,NA
ENSMUST00000163017.9,ENSMUSG00000049641,Vgll2,Vgll2-001,0.5243874135726271,0.0712919100647072,Unchanged,NA
ENSMUST00000130023.1,ENSMUSG00000040479,Dgkz,Dgkz-008,0.6659216196710415,0.0713597423507705,Unchanged,NA
ENSMUST00000049352.7,ENSMUSG00000038721,Hoxb7,Hoxb7-001,0.6072439363601495,0.07140405087722622,Unchanged,NA
ENSMUST00000034249.7,ENSMUSG00000031796,Cfap20,Cfap20-201,0.8207704198382919,0.07140405087722622,Unchanged,NA
ENSMUST00000109317.9,ENSMUSG00000017754,Pltp,Pltp-002,0.2761010623875017,0.07144442398095585,Unchanged,NA
ENSMUST00000185644.6,ENSMUSG00000032411,Tfdp2,Tfdp2-008,3.9297830628269086,0.07144442398095585,Unchanged,NA
ENSMUST00000145596.2,ENSMUSG00000071567,A830039N20Rik,A830039N20Rik-001,0.5235219813492411,0.07145741769695212,Unchanged,NA
ENSMUST00000007245.7,ENSMUSG00000007030,Vwa7,Vwa7-001,0.34404659027740436,0.07151813066157124,Unchanged,NA
ENSMUST00000038185.9,ENSMUSG00000032705,Exd2,Exd2-201,1.07331180791608,0.07151813066157124,Unchanged,NA
ENSMUST00000021329.13,ENSMUSG00000020946,Gosr2,Gosr2-001,0.9950727412809414,0.07161970784287464,Unchanged,NA
ENSMUST00000123491.7,ENSMUSG00000042523,Dnal1,Dnal1-001,1.1455915761877866,0.07164300963262842,Unchanged,NA
ENSMUST00000108238.7,ENSMUSG00000030588,Yif1b,Yif1b-002,0.7608330423134281,0.0718156100757456,Unchanged,NA
ENSMUST00000160918.7,ENSMUSG00000054474,Thnsl2,Thnsl2-001,2.052631066971768,0.07184421090179442,Unchanged,NA
ENSMUST00000001631.6,ENSMUSG00000001588,Acap1,Acap1-001,0.30749407322550315,0.07184421090179442,Unchanged,NA
ENSMUST00000023615.6,ENSMUSG00000022898,Dscr3,Dscr3-001,1.0485391865730749,0.0718578356774026,Unchanged,NA
ENSMUST00000154750.1,ENSMUSG00000028096,Gpr89,Gpr89-003,2.1650772603042108,0.07186104555926072,Unchanged,NA
ENSMUST00000128901.8,ENSMUSG00000039990,Edrf1,Edrf1-003,1.1348208146013774,0.07186104555926072,Unchanged,NA
ENSMUST00000031334.14,ENSMUSG00000029388,Eif2b1,Eif2b1-001,1.0227892927382163,0.07186104555926072,Unchanged,NA
ENSMUST00000018803.11,ENSMUSG00000018659,Pnpo,Pnpo-001,0.9800344604214228,0.07190469418425591,Unchanged,NA
ENSMUST00000058659.8,ENSMUSG00000044986,Tst,Tst-201,0.7205197706804454,0.07193900268954252,Unchanged,NA
ENSMUST00000054050.4,ENSMUSG00000051124,Gimap9,Gimap9-001,0.7263970746837202,0.07200589617656428,Unchanged,NA
ENSMUST00000033673.6,ENSMUSG00000031311,Nono,Nono-001,0.9754226845803754,0.0720234184600645,Unchanged,NA
ENSMUST00000141470.1,ENSMUSG00000026966,Ssna1,Ssna1-003,0.7292902264780693,0.07207519845434739,Unchanged,NA
ENSMUST00000045847.14,ENSMUSG00000040857,Erf,Erf-001,0.8577403320056842,0.07211218899408908,Unchanged,NA
ENSMUST00000086104.5,ENSMUSG00000041187,Prkd2,Prkd2-001,0.6287611858904819,0.07215292785010399,Unchanged,NA
ENSMUST00000105290.8,ENSMUSG00000005897,Nr2c1,Nr2c1-001,0.8511301838854293,0.07215840904123556,Unchanged,NA
ENSMUST00000094216.4,ENSMUSG00000070462,Mesdc1,Mesdc1-001,0.9203644020265491,0.07215840904123556,Unchanged,NA
